,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humidity,Wind_speed
10875,611.859,28,0,13.5,25,2,2.4,92,14.4
10876,640.605,29,0,14,25,2,2.5,88,18
10877,639.675,30,0,14.5,25,2,2.7,87,18
10878,633.439,31,0,15,25,2,2.9,86,14.4
10879,664.271,32,0,15.5,25,2,2.8,85.5,14.4
10880,706.58,33,0,16,25,2,2.7,85,18
10881,707.778,34,0,16.5,25,2,2.45,85,18
10882,767.168,35,0,17,25,2,2.2,85,14.4
10883,767.378,36,0,17.5,25,2,2.15,85,14.4
10884,780.918,37,0,18,25,2,2.1,85,10.8
10885,831.085,38,0,18.5,25,2,2.1,85,10.8
10886,795.023,39,0,19,25,2,2.1,85,10.8
10887,796.93,40,0,19.5,25,2,2,85,10.8
10888,770.165,41,0,20,25,2,1.9,85,14.4
10889,754.824,42,0,20.5,25,2,1.95,84.5,14.4
10890,717.829,43,0,21,25,2,2,84,14.4
10891,681.131,44,0,21.5,25,2,2,82.5,14.4
10892,654.466,45,0,22,25,2,2,81,7.2
10893,582.671,46,0,22.5,25,2,1.8,83.5,7.2
10894,629.785,47,0,23,25,2,1.6,86,14.4
10895,545.048,48,0,23.5,25,2,1.5,86.5,14.4
10896,481.899,1,0,0,26,2,1.4,87,10.8
10897,441.899,2,0,0.5,26,2,1.35,87,10.8
10898,392.085,3,0,1,26,2,1.3,87,14.4
10899,364.544,4,0,1.5,26,2,1.05,89.5,14.4
10900,349.185,5,0,2,26,2,0.8,92,10.8
10901,334.063,6,0,2.5,26,2,0.65,93,10.8
10902,319.039,7,0,3,26,2,0.5,94,14.4
10903,307.666,8,0,3.5,26,2,0.3,95.5,14.4
10904,296.681,9,0,4,26,2,0.1,97,14.4
10905,290.311,10,0,4.5,26,2,0.35,98,14.4
10906,287.337,11,0,5,26,2,0.6,99,18
10907,281.177,12,0,5.5,26,2,0.75,99,18
10908,338.137,13,0,6,26,2,0.9,99,18
10909,382.521,14,0,6.5,26,2,1.1,99.5,18
10910,466.412,15,0,7,26,2,1.3,100,14.4
10911,549.757,16,0,7.5,26,2,1.5,99.5,14.4
10912,550.077,17,0,8,26,2,1.7,99,14.4
10913,571.076,18,0,8.5,26,2,1.8,99,14.4
10914,618.691,19,0,9,26,2,1.9,99,14.4
10915,627.133,20,0,9.5,26,2,2.2,99,14.4
10916,618.086,21,0,10,26,2,2.5,99,14.4
10917,580.208,22,0,10.5,26,2,2.85,97.5,14.4
10918,616.659,23,0,11,26,2,3.2,96,18
10919,614.236,24,0,11.5,26,2,3.95,91,18
10920,637.11,25,0,12,26,2,4.7,86,21.6
10921,613.238,26,0,12.5,26,2,4.9,86,21.6
10922,627.996,27,0,13,26,2,5.1,86,21.6
10923,631.149,28,0,13.5,26,2,5.4,84.5,21.6
10924,641.779,29,0,14,26,2,5.7,83,25.2
10925,614.441,30,0,14.5,26,2,5.4,85.5,25.2
10926,604.355,31,0,15,26,2,5.1,88,21.6
10927,653.623,32,0,15.5,26,2,4.55,89.5,21.6
10928,652.786,33,0,16,26,2,4,91,18
10929,674.339,34,0,16.5,26,2,4.3,91.5,18
10930,723.827,35,0,17,26,2,4.6,92,14.4
10931,746.821,36,0,17.5,26,2,4.45,92,14.4
10932,774.087,37,0,18,26,2,4.3,92,10.8
10933,787.775,38,0,18.5,26,2,4.05,92,10.8
10934,805.336,39,0,19,26,2,3.8,92,10.8
10935,781.962,40,0,19.5,26,2,3.4,92,10.8
10936,763.046,41,0,20,26,2,3,92,14.4
10937,725.98,42,0,20.5,26,2,2.8,91,14.4
10938,676.657,43,0,21,26,2,2.6,90,10.8
10939,627.784,44,0,21.5,26,2,2.5,91,10.8
10940,596.269,45,0,22,26,2,2.4,92,10.8
10941,579.335,46,0,22.5,26,2,2.1,93.5,10.8
10942,626.26,47,0,23,26,2,1.8,95,10.8
10943,592.885,48,0,23.5,26,2,1.25,95.5,10.8
10944,551.874,1,0,0,27,2,0.7,96,7.2
10945,484.353,2,0,0.5,27,2,1.65,93,7.2
10946,439.366,3,0,1,27,2,2.6,90,10.8
10947,387.001,4,0,1.5,27,2,2.8,87.5,10.8
10948,365.382,5,0,2,27,2,3,85,7.2
10949,342.114,6,0,2.5,27,2,1.7,88.5,7.2
10950,329.693,7,0,3,27,2,0.4,92,3.6
10951,307.058,8,0,3.5,27,2,-0.4,94.5,3.6
10952,286.465,9,0,4,27,2,-1.2,97,3.6
10953,267.667,10,0,4.5,27,2,-1.35,98,3.6
10954,272.247,11,0,5,27,2,-1.5,99,3.6
10955,281.46,12,0,5.5,27,2,-1.2,98.5,3.6
10956,308.801,13,0,6,27,2,-0.9,98,3.6
10957,327.115,14,0,6.5,27,2,-0.8,98.5,3.6
10958,343.584,15,0,7,27,2,-0.7,99,3.6
10959,360.027,16,0,7.5,27,2,-0.15,97,3.6
10960,355.886,17,0,8,27,2,0.4,95,3.6
10961,418.579,18,0,8.5,27,2,0.7,95.5,3.6
10962,492.406,19,0,9,27,2,1,96,3.6
10963,517.478,20,0,9.5,27,2,3.55,90,3.6
10964,549.957,21,0,10,27,2,6.1,84,7.2
10965,562.898,22,0,10.5,27,2,6.25,81.5,7.2
10966,611.624,23,0,11,27,2,6.4,79,14.4
10967,601.969,24,0,11.5,27,2,6.7,80,14.4
10968,586.094,25,0,12,27,2,7,81,10.8
10969,581.511,26,0,12.5,27,2,6.85,81.5,10.8
10970,619.57,27,0,13,27,2,6.7,82,14.4
10971,568.141,28,0,13.5,27,2,6.5,81.5,14.4
10972,560.18,29,0,14,27,2,6.3,81,18
10973,546.242,30,0,14.5,27,2,6.1,83.5,18
10974,573.434,31,0,15,27,2,5.9,86,10.8
10975,584.239,32,0,15.5,27,2,5.15,90.5,10.8
10976,602.637,33,0,16,27,2,4.4,95,14.4
10977,613.868,34,0,16.5,27,2,4.55,93,14.4
10978,607.828,35,0,17,27,2,4.7,91,14.4
10979,632.548,36,0,17.5,27,2,4.5,91.5,14.4
10980,694.499,37,0,18,27,2,4.3,92,18
10981,752.983,38,0,18.5,27,2,4.2,91.5,18
10982,741.692,39,0,19,27,2,4.1,91,10.8
10983,736.068,40,0,19.5,27,2,4.1,91,10.8
10984,716.019,41,0,20,27,2,4.1,91,10.8
10985,694.707,42,0,20.5,27,2,3.85,90.5,10.8
10986,675.189,43,0,21,27,2,3.6,90,10.8
10987,622.588,44,0,21.5,27,2,2.5,92,10.8
10988,592.424,45,0,22,27,2,1.4,94,7.2
10989,541.849,46,0,22.5,27,2,1.5,95.5,7.2
10990,598.583,47,0,23,27,2,1.6,97,10.8
10991,548.888,48,0,23.5,27,2,0.7,98,10.8
10992,527.258,1,0,0,28,2,-0.2,99,7.2
10993,472.177,2,0,0.5,28,2,0.65,98.5,7.2
10994,420.662,3,0,1,28,2,1.5,98,10.8
10995,385.941,4,0,1.5,28,2,1.3,98,10.8
10996,366.436,5,0,2,28,2,1.1,98,10.8
10997,342.626,6,0,2.5,28,2,0.95,98.5,10.8
10998,324.335,7,0,3,28,2,0.8,99,14.4
10999,303.732,8,0,3.5,28,2,0.9,99.5,14.4
11000,287.953,9,0,4,28,2,1,100,18
11001,285.001,10,0,4.5,28,2,1.3,99,18
11002,275.106,11,0,5,28,2,1.6,98,14.4
11003,274.666,12,0,5.5,28,2,0.9,98,14.4
11004,296.025,13,0,6,28,2,0.2,98,10.8
11005,311.826,14,0,6.5,28,2,-0.1,98.5,10.8
11006,321.316,15,0,7,28,2,-0.4,99,18
11007,332.754,16,0,7.5,28,2,-0.55,99.5,18
11008,322.752,17,0,8,28,2,-0.7,100,14.4
11009,382.053,18,0,8.5,28,2,-0.4,100,14.4
11010,434.175,19,0,9,28,2,-0.1,100,14.4
11011,501.519,20,0,9.5,28,2,0.55,99.5,14.4
11012,547.865,21,0,10,28,2,1.2,99,18
11013,583.107,22,0,10.5,28,2,1.8,98,18
11014,597.991,23,0,11,28,2,2.4,97,18
11015,638.438,24,0,11.5,28,2,2.2,96.5,18
11016,663.269,25,0,12,28,2,2,96,18
11017,677.588,26,0,12.5,28,2,2.7,93.5,18
11018,634.342,27,0,13,28,2,3.4,91,21.6
11019,634.854,28,0,13.5,28,2,3.8,89.5,21.6
11020,564.805,29,0,14,28,2,4.2,88,18
11021,511.44,30,0,14.5,28,2,4.45,85,18
11022,508.069,31,0,15,28,2,4.7,82,18
11023,513.638,32,0,15.5,28,2,4.6,82.5,18
11024,531.025,33,0,16,28,2,4.5,83,18
11025,553.1,34,0,16.5,28,2,4.45,83.5,18
11026,579.239,35,0,17,28,2,4.4,84,14.4
11027,624.636,36,0,17.5,28,2,4.2,85.5,14.4
11028,675.016,37,0,18,28,2,4,87,14.4
11029,732.531,38,0,18.5,28,2,2.35,90.5,14.4
11030,759.46,39,0,19,28,2,0.7,94,10.8
11031,713.456,40,0,19.5,28,2,0.6,95,10.8
11032,692.247,41,0,20,28,2,0.5,96,14.4
11033,670.19,42,0,20.5,28,2,-0.4,97.5,14.4
11034,643.276,43,0,21,28,2,-1.3,99,10.8
11035,613.805,44,0,21.5,28,2,-0.4,98.5,10.8
11036,568.013,45,0,22,28,2,0.5,98,10.8
11037,536.471,46,0,22.5,28,2,-0.3,98.5,10.8
11038,577.992,47,0,23,28,2,-1.1,99,10.8
11039,524.035,48,0,23.5,28,2,-1.15,99,10.8
11040,475.578,1,0,0,1,3,-1.2,99,10.8
11041,427.36,2,0,0.5,1,3,-0.6,99,10.8
11042,396.485,3,0,1,1,3,0,99,7.2
11043,352.716,4,0,1.5,1,3,0.65,98,7.2
11044,332.118,5,0,2,1,3,1.3,97,10.8
11045,323.621,6,0,2.5,1,3,1.25,96,10.8
11046,309.129,7,0,3,1,3,1.2,95,18
11047,290.67,8,0,3.5,1,3,1.05,94.5,18
11048,276.132,9,0,4,1,3,0.9,94,18
11049,278.081,10,0,4.5,1,3,0.8,94,18
11050,271.986,11,0,5,1,3,0.7,94,14.4
11051,294.724,12,0,5.5,1,3,0.65,94,14.4
11052,335.36,13,0,6,1,3,0.6,94,14.4
11053,376.209,14,0,6.5,1,3,0.45,94,14.4
11054,439.244,15,0,7,1,3,0.3,94,18
11055,511.59,16,0,7.5,1,3,0.55,93.5,18
11056,500.428,17,0,8,1,3,0.8,93,14.4
11057,519.863,18,0,8.5,1,3,1.6,90.5,14.4
11058,578.892,19,0,9,1,3,2.4,88,14.4
11059,601.563,20,0,9.5,1,3,2.95,87,14.4
11060,632.969,21,0,10,1,3,3.5,86,18
11061,630.212,22,0,10.5,1,3,4.3,82,18
11062,619.723,23,0,11,1,3,5.1,78,18
11063,602.031,24,0,11.5,1,3,5.75,77.5,18
11064,608.332,25,0,12,1,3,6.4,77,14.4
11065,621.069,26,0,12.5,1,3,6.85,70.5,14.4
11066,628.761,27,0,13,1,3,7.3,64,10.8
11067,594.183,28,0,13.5,1,3,7.35,60,10.8
11068,575.794,29,0,14,1,3,7.4,56,14.4
11069,571.131,30,0,14.5,1,3,7.6,55.5,14.4
11070,579.35,31,0,15,1,3,7.8,55,10.8
11071,612.871,32,0,15.5,1,3,7.95,53,10.8
11072,658.061,33,0,16,1,3,8.1,51,10.8
11073,688.801,34,0,16.5,1,3,7.5,53.5,10.8
11074,732.955,35,0,17,1,3,6.9,56,10.8
11075,736.751,36,0,17.5,1,3,5.3,62.5,10.8
11076,751.964,37,0,18,1,3,3.7,69,3.6
11077,782.157,38,0,18.5,1,3,1.8,77.5,3.6
11078,803.745,39,0,19,1,3,-0.1,86,7.2
11079,789.548,40,0,19.5,1,3,0.3,87.5,7.2
11080,764.87,41,0,20,1,3,0.7,89,7.2
11081,727.257,42,0,20.5,1,3,-0.8,90.5,7.2
11082,694.408,43,0,21,1,3,-2.3,92,3.6
11083,659.755,44,0,21.5,1,3,-2.25,93.5,3.6
11084,624.112,45,0,22,1,3,-2.2,95,3.6
11085,573.425,46,0,22.5,1,3,-1.15,91.5,3.6
11086,630.799,47,0,23,1,3,-0.1,88,10.8
11087,542.632,48,0,23.5,1,3,-0.8,91,10.8
11088,471.556,1,0,0,2,3,-1.5,94,10.8
11089,423.628,2,0,0.5,2,3,-2.15,94,10.8
11090,387.049,3,0,1,2,3,-2.8,94,10.8
11091,349.945,4,0,1.5,2,3,-2.8,94.5,10.8
11092,329.795,5,0,2,2,3,-2.8,95,10.8
11093,323.442,6,0,2.5,2,3,-2.7,94.5,10.8
11094,303.04,7,0,3,2,3,-2.6,94,14.4
11095,282.38,8,0,3.5,2,3,-3.2,96,14.4
11096,284.026,9,0,4,2,3,-3.8,98,10.8
11097,273.868,10,0,4.5,2,3,-3.25,97.5,10.8
11098,273.901,11,0,5,2,3,-2.7,97,3.6
11099,282.902,12,0,5.5,2,3,-3.55,98.5,3.6
11100,328.405,13,0,6,2,3,-4.4,100,3.6
11101,371.843,14,0,6.5,2,3,-3.7,100,3.6
11102,446.166,15,0,7,2,3,-3,100,3.6
11103,551.562,16,0,7.5,2,3,-3.5,100,3.6
11104,516.919,17,0,8,2,3,-4,100,3.6
11105,528.756,18,0,8.5,2,3,-1.25,98.5,3.6
11106,599.832,19,0,9,2,3,1.5,97,3.6
11107,610.038,20,0,9.5,2,3,2.9,94.5,3.6
11108,625.47,21,0,10,2,3,4.3,92,10.8
11109,596.011,22,0,10.5,2,3,4.85,85.5,10.8
11110,594.058,23,0,11,2,3,5.4,79,14.4
11111,575.296,24,0,11.5,2,3,6.05,76.5,14.4
11112,604.885,25,0,12,2,3,6.7,74,14.4
11113,620.577,26,0,12.5,2,3,6.75,70.5,14.4
11114,595.917,27,0,13,2,3,6.8,67,14.4
11115,573.407,28,0,13.5,2,3,6.6,68.5,14.4
11116,565.073,29,0,14,2,3,6.4,70,14.4
11117,581.409,30,0,14.5,2,3,6.2,74.5,14.4
11118,607.22,31,0,15,2,3,6,79,18
11119,624.163,32,0,15.5,2,3,5.8,79,18
11120,668.527,33,0,16,2,3,5.6,79,18
11121,689.356,34,0,16.5,2,3,5.5,83,18
11122,739.72,35,0,17,2,3,5.4,87,18
11123,757.312,36,0,17.5,2,3,5.2,89.5,18
11124,779.661,37,0,18,2,3,5,92,18
11125,790.538,38,0,18.5,2,3,4.9,92.5,18
11126,795.393,39,0,19,2,3,4.8,93,14.4
11127,777.629,40,0,19.5,2,3,4.65,93,14.4
11128,752.842,41,0,20,2,3,4.5,93,14.4
11129,729.286,42,0,20.5,2,3,3.8,95,14.4
11130,684.495,43,0,21,2,3,3.1,97,10.8
11131,649.062,44,0,21.5,2,3,3.65,95.5,10.8
11132,627.3,45,0,22,2,3,4.2,94,14.4
11133,570.563,46,0,22.5,2,3,4,93.5,14.4
11134,611.355,47,0,23,2,3,3.8,93,7.2
11135,524.513,48,0,23.5,2,3,4.2,93,7.2
11136,481.542,1,0,0,3,3,4.6,93,14.4
11137,423.811,2,0,0.5,3,3,4.95,89,14.4
11138,377.774,3,0,1,3,3,5.3,85,14.4
11139,347.317,4,0,1.5,3,3,5.3,83.5,14.4
11140,333.606,5,0,2,3,3,5.3,82,21.6
