,Timepoint,Power,holidays,Hour,Days,Month,Temperature,humidity,Wind_speed
387,2009/7/22 1:30,322.783,0,1.5,22,7,13.5,94.5,10.8
388,2009/7/22 2:00,288.451,0,2,22,7,13.3,98,14.4
389,2009/7/22 2:30,277.598,0,2.5,22,7,13.25,99,14.4
390,2009/7/22 3:00,281.28,0,3,22,7,13.2,100,14.4
391,2009/7/22 3:30,269.157,0,3.5,22,7,13.3,100,14.4
392,2009/7/22 4:00,271.397,0,4,22,7,13.4,100,7.2
393,2009/7/22 4:30,275.258,0,4.5,22,7,13.4,98.5,7.2
394,2009/7/22 5:00,278.119,0,5,22,7,13.4,97,14.4
395,2009/7/22 5:30,274.986,0,5.5,22,7,13.65,95.5,14.4
396,2009/7/22 6:00,293.307,0,6,22,7,13.9,94,28.8
397,2009/7/22 6:30,343.705,0,6.5,22,7,13.9,92.5,28.8
398,2009/7/22 7:00,407.184,0,7,22,7,13.9,91,21.6
399,2009/7/22 7:30,468.147,0,7.5,22,7,14.25,89.5,21.6
400,2009/7/22 8:00,597.149,0,8,22,7,14.6,88,21.6
401,2009/7/22 8:30,651.732,0,8.5,22,7,15,85.5,21.6
402,2009/7/22 9:00,728.7,0,9,22,7,15.4,83,21.6
403,2009/7/22 9:30,775.742,0,9.5,22,7,15.75,84.5,21.6
404,2009/7/22 10:00,777.632,0,10,22,7,16.1,86,18
405,2009/7/22 10:30,780.044,0,10.5,22,7,16,85.5,18
406,2009/7/22 11:00,811.158,0,11,22,7,15.9,85,21.6
407,2009/7/22 11:30,774.684,0,11.5,22,7,16.45,80.5,21.6
408,2009/7/22 12:00,777.559,0,12,22,7,17,76,25.2
409,2009/7/22 12:30,800.193,0,12.5,22,7,18.1,70.5,25.2
410,2009/7/22 13:00,779.07,0,13,22,7,19.2,65,25.2
411,2009/7/22 13:30,721.021,0,13.5,22,7,19,67.5,25.2
412,2009/7/22 14:00,712.954,0,14,22,7,18.8,70,21.6
413,2009/7/22 14:30,743.911,0,14.5,22,7,17.25,80,21.6
414,2009/7/22 15:00,741.232,0,15,22,7,15.7,90,18
415,2009/7/22 15:30,719.404,0,15.5,22,7,16.35,88,18
416,2009/7/22 16:00,761.587,0,16,22,7,17,86,14.4
417,2009/7/22 16:30,803.062,0,16.5,22,7,17,84.5,14.4
418,2009/7/22 17:00,887.891,0,17,22,7,17,83,21.6
419,2009/7/22 17:30,914.092,0,17.5,22,7,16.55,86,21.6
420,2009/7/22 18:00,883.841,0,18,22,7,16.1,89,21.6
421,2009/7/22 18:30,823.87,0,18.5,22,7,15.95,88,21.6
422,2009/7/22 19:00,793.499,0,19,22,7,15.8,87,14.4
423,2009/7/22 19:30,736.103,0,19.5,22,7,15.8,87,14.4
424,2009/7/22 20:00,709.486,0,20,22,7,15.8,87,21.6
425,2009/7/22 20:30,724.756,0,20.5,22,7,15.35,89.5,21.6
426,2009/7/22 21:00,688.572,0,21,22,7,14.9,92,18
427,2009/7/22 21:30,679.12,0,21.5,22,7,14.9,87.5,18
428,2009/7/22 22:00,715.818,0,22,22,7,14.9,83,21.6
429,2009/7/22 22:30,684.679,0,22.5,22,7,14.3,87,21.6
430,2009/7/22 23:00,645.754,0,23,22,7,13.7,91,14.4
431,2009/7/22 23:30,536.907,0,23.5,22,7,13.45,91,14.4
432,2009/7/23 0:00,487.967,0,0,23,7,13.2,91,18
433,2009/7/23 0:30,407.367,0,0.5,23,7,13.2,91.5,18
434,2009/7/23 1:00,355.981,0,1,23,7,13.2,92,21.6
435,2009/7/23 1:30,308.015,0,1.5,23,7,13.2,91.5,21.6
436,2009/7/23 2:00,287.966,0,2,23,7,13.2,91,21.6
437,2009/7/23 2:30,273.038,0,2.5,23,7,13,90,21.6
438,2009/7/23 3:00,265.863,0,3,23,7,12.8,89,14.4
439,2009/7/23 3:30,265.052,0,3.5,23,7,12.85,89,14.4
440,2009/7/23 4:00,263.269,0,4,23,7,12.9,89,14.4
441,2009/7/23 4:30,271.467,0,4.5,23,7,13.05,89,14.4
442,2009/7/23 5:00,269.608,0,5,23,7,13.2,89,18
443,2009/7/23 5:30,279.624,0,5.5,23,7,13.2,89,18
444,2009/7/23 6:00,306.265,0,6,23,7,13.2,89,14.4
445,2009/7/23 6:30,332.133,0,6.5,23,7,13.65,87.5,14.4
446,2009/7/23 7:00,396.865,0,7,23,7,14.1,86,18
447,2009/7/23 7:30,478.897,0,7.5,23,7,14.75,84.5,18
448,2009/7/23 8:00,556.447,0,8,23,7,15.4,83,21.6
449,2009/7/23 8:30,646.984,0,8.5,23,7,15.25,83.5,21.6
450,2009/7/23 9:00,719.519,0,9,23,7,15.1,84,21.6
451,2009/7/23 9:30,718.365,0,9.5,23,7,16.1,80.5,21.6
452,2009/7/23 10:00,754.152,0,10,23,7,17.1,77,25.2
453,2009/7/23 10:30,772.044,0,10.5,23,7,17.35,76.5,25.2
454,2009/7/23 11:00,775.128,0,11,23,7,17.6,76,18
455,2009/7/23 11:30,801.162,0,11.5,23,7,17.35,72,18
456,2009/7/23 12:00,801.927,0,12,23,7,17.1,68,28.8
457,2009/7/23 12:30,813.541,0,12.5,23,7,17.45,68.5,28.8
458,2009/7/23 13:00,792.692,0,13,23,7,17.8,69,36
459,2009/7/23 13:30,745.451,0,13.5,23,7,18.4,64,36
460,2009/7/23 14:00,758.962,0,14,23,7,19,59,28.8
461,2009/7/23 14:30,755.95,0,14.5,23,7,18.85,62,28.8
462,2009/7/23 15:00,762.084,0,15,23,7,18.7,65,25.2
463,2009/7/23 15:30,771.667,0,15.5,23,7,17.2,77.5,25.2
464,2009/7/23 16:00,772.421,0,16,23,7,15.7,90,18
465,2009/7/23 16:30,812.107,0,16.5,23,7,14.4,91.5,18
466,2009/7/23 17:00,857.287,0,17,23,7,13.1,93,21.6
467,2009/7/23 17:30,842.382,0,17.5,23,7,13.45,91,21.6
468,2009/7/23 18:00,789.705,0,18,23,7,13.8,89,18
469,2009/7/23 18:30,806.067,0,18.5,23,7,13.95,88,18
470,2009/7/23 19:00,777.339,0,19,23,7,14.1,87,18
471,2009/7/23 19:30,746.705,0,19.5,23,7,13.75,89.5,18
472,2009/7/23 20:00,728.738,0,20,23,7,13.4,92,14.4
473,2009/7/23 20:30,707.783,0,20.5,23,7,12.95,93,14.4
474,2009/7/23 21:00,688.303,0,21,23,7,12.5,94,14.4
475,2009/7/23 21:30,722.461,0,21.5,23,7,12.6,94,14.4
476,2009/7/23 22:00,719.255,0,22,23,7,12.7,94,10.8
477,2009/7/23 22:30,671.784,0,22.5,23,7,12.55,94.5,10.8
478,2009/7/23 23:00,595.956,0,23,23,7,12.4,95,14.4
479,2009/7/23 23:30,523.662,0,23.5,23,7,12.35,95.5,14.4
480,2009/7/24 0:00,481.103,0,0,24,7,12.3,96,18
481,2009/7/24 0:30,407.866,0,0.5,24,7,12.25,95,18
482,2009/7/24 1:00,365.751,0,1,24,7,12.2,94,18
483,2009/7/24 1:30,326.38,0,1.5,24,7,12.05,94.5,18
484,2009/7/24 2:00,299.001,0,2,24,7,11.9,95,14.4
485,2009/7/24 2:30,283.448,0,2.5,24,7,11.95,94.5,14.4
486,2009/7/24 3:00,267.185,0,3,24,7,12,94,10.8
487,2009/7/24 3:30,256.306,0,3.5,24,7,11.85,94.5,10.8
488,2009/7/24 4:00,267.18,0,4,24,7,11.7,95,14.4
489,2009/7/24 4:30,278.254,0,4.5,24,7,11.8,94.5,14.4
490,2009/7/24 5:00,281.279,0,5,24,7,11.9,94,14.4
491,2009/7/24 5:30,271.709,0,5.5,24,7,12.1,93.5,14.4
492,2009/7/24 6:00,292.34,0,6,24,7,12.3,93,18
493,2009/7/24 6:30,329.69,0,6.5,24,7,12.4,94,18
494,2009/7/24 7:00,402.193,0,7,24,7,12.5,95,18
495,2009/7/24 7:30,469.637,0,7.5,24,7,12.95,93.5,18
496,2009/7/24 8:00,569.674,0,8,24,7,13.4,92,21.6
497,2009/7/24 8:30,637.124,0,8.5,24,7,13.9,89.5,21.6
498,2009/7/24 9:00,709.042,0,9,24,7,14.4,87,18
499,2009/7/24 9:30,723.13,0,9.5,24,7,15.3,84.5,18
500,2009/7/24 10:00,771.372,0,10,24,7,16.2,82,18
501,2009/7/24 10:30,795.375,0,10.5,24,7,15.85,81.5,18
502,2009/7/24 11:00,769.611,0,11,24,7,15.5,81,10.8
503,2009/7/24 11:30,777.512,0,11.5,24,7,15.2,81.5,10.8
504,2009/7/24 12:00,779.334,0,12,24,7,14.9,82,14.4
505,2009/7/24 12:30,818.89,0,12.5,24,7,15.65,81.5,14.4
506,2009/7/24 13:00,827.258,0,13,24,7,16.4,81,18
507,2009/7/24 13:30,769.083,0,13.5,24,7,16.15,84,18
508,2009/7/24 14:00,750.393,0,14,24,7,15.9,87,21.6
509,2009/7/24 14:30,738.129,0,14.5,24,7,17.05,76,21.6
510,2009/7/24 15:00,722.388,0,15,24,7,18.2,65,14.4
511,2009/7/24 15:30,744.023,0,15.5,24,7,18,64.5,14.4
512,2009/7/24 16:00,791.285,0,16,24,7,17.8,64,18
513,2009/7/24 16:30,799.564,0,16.5,24,7,15.5,77.5,18
514,2009/7/24 17:00,825.564,0,17,24,7,13.2,91,18
515,2009/7/24 17:30,817.844,0,17.5,24,7,14.5,84.5,18
516,2009/7/24 18:00,783.998,0,18,24,7,15.8,78,7.2
517,2009/7/24 18:30,738.641,0,18.5,24,7,15.3,76.5,7.2
518,2009/7/24 19:00,690.118,0,19,24,7,14.8,75,14.4
519,2009/7/24 19:30,679.207,0,19.5,24,7,14.5,78,14.4
520,2009/7/24 20:00,653.163,0,20,24,7,14.2,81,7.2
521,2009/7/24 20:30,656.577,0,20.5,24,7,14.3,81.5,7.2
522,2009/7/24 21:00,664.305,0,21,24,7,14.4,82,14.4
523,2009/7/24 21:30,682.93,0,21.5,24,7,13.9,84,14.4
524,2009/7/24 22:00,699.801,0,22,24,7,13.4,86,21.6
525,2009/7/24 22:30,685.733,0,22.5,24,7,12.65,89.5,21.6
526,2009/7/24 23:00,607.844,0,23,24,7,11.9,93,14.4
527,2009/7/24 23:30,546.994,0,23.5,24,7,11.7,93.5,14.4
528,2009/7/25 0:00,497.3,0,0,25,7,11.5,94,14.4
529,2009/7/25 0:30,455.016,0,0.5,25,7,10.95,94.5,14.4
530,2009/7/25 1:00,409.061,0,1,25,7,10.4,95,14.4
531,2009/7/25 1:30,356.494,0,1.5,25,7,10.2,96,14.4
532,2009/7/25 2:00,324.413,0,2,25,7,10,97,10.8
533,2009/7/25 2:30,295.856,0,2.5,25,7,9.85,98.5,10.8
534,2009/7/25 3:00,286.227,0,3,25,7,9.7,100,10.8
535,2009/7/25 3:30,283.183,0,3.5,25,7,9.7,99.5,10.8
536,2009/7/25 4:00,268.288,0,4,25,7,9.7,99,10.8
537,2009/7/25 4:30,277.407,0,4.5,25,7,9.4,99.5,10.8
538,2009/7/25 5:00,268.754,0,5,25,7,9.1,100,10.8
539,2009/7/25 5:30,268.643,0,5.5,25,7,9.9,98.5,10.8
540,2009/7/25 6:00,288.269,0,6,25,7,10.7,97,14.4
541,2009/7/25 6:30,301.77,0,6.5,25,7,11.45,94,14.4
542,2009/7/25 7:00,341.049,0,7,25,7,12.2,91,14.4
543,2009/7/25 7:30,401.486,0,7.5,25,7,13,87,14.4
544,2009/7/25 8:00,450.081,0,8,25,7,13.8,83,10.8
545,2009/7/25 8:30,541.233,0,8.5,25,7,14.7,80.5,10.8
546,2009/7/25 9:00,600.61,0,9,25,7,15.6,78,10.8
547,2009/7/25 9:30,664.229,0,9.5,25,7,16.3,71.5,10.8
548,2009/7/25 10:00,723.319,0,10,25,7,17,65,10.8
549,2009/7/25 10:30,764.943,0,10.5,25,7,17.25,66,10.8
550,2009/7/25 11:00,783.951,0,11,25,7,17.5,67,18
551,2009/7/25 11:30,765.185,0,11.5,25,7,16.75,70.5,18
552,2009/7/25 12:00,783.74,0,12,25,7,16,74,21.6
553,2009/7/25 12:30,792.432,0,12.5,25,7,16.2,78,21.6
554,2009/7/25 13:00,784.107,0,13,25,7,16.4,82,21.6
555,2009/7/25 13:30,740.29,0,13.5,25,7,17.05,80,21.6
556,2009/7/25 14:00,703.568,0,14,25,7,17.7,78,25.2
557,2009/7/25 14:30,672.405,0,14.5,25,7,18.25,77.5,25.2
558,2009/7/25 15:00,683.281,0,15,25,7,18.8,77,18
559,2009/7/25 15:30,650.732,0,15.5,25,7,18.7,72,18
560,2009/7/25 16:00,657.293,0,16,25,7,18.6,67,32.4
561,2009/7/25 16:30,686.835,0,16.5,25,7,18,66.5,32.4
562,2009/7/25 17:00,747.737,0,17,25,7,17.4,66,21.6
563,2009/7/25 17:30,801.714,0,17.5,25,7,17.75,65,21.6
564,2009/7/25 18:00,749.987,0,18,25,7,18.1,64,25.2
565,2009/7/25 18:30,765.463,0,18.5,25,7,17.5,65.5,25.2
566,2009/7/25 19:00,731.462,0,19,25,7,16.9,67,18
567,2009/7/25 19:30,678.311,0,19.5,25,7,16.6,69,18
568,2009/7/25 20:00,688.593,0,20,25,7,16.3,71,21.6
569,2009/7/25 20:30,692.568,0,20.5,25,7,16.05,72,21.6
570,2009/7/25 21:00,704.209,0,21,25,7,15.8,73,14.4
571,2009/7/25 21:30,715.274,0,21.5,25,7,15.6,76,14.4
572,2009/7/25 22:00,694.715,0,22,25,7,15.4,79,21.6
573,2009/7/25 22:30,649.102,0,22.5,25,7,15.2,80.5,21.6
574,2009/7/25 23:00,594.529,0,23,25,7,15,82,21.6
575,2009/7/25 23:30,531.697,0,23.5,25,7,14.75,84.5,21.6
576,2009/7/26 0:00,498.694,0,0,26,7,14.5,87,18
577,2009/7/26 0:30,444.428,0,0.5,26,7,14.2,89,18
578,2009/7/26 1:00,407.857,0,1,26,7,13.9,91,18
579,2009/7/26 1:30,368.978,0,1.5,26,7,13.8,92.5,18
580,2009/7/26 2:00,351.736,0,2,26,7,13.7,94,18
581,2009/7/26 2:30,316.882,0,2.5,26,7,13.85,90.5,18
582,2009/7/26 3:00,297.332,0,3,26,7,14,87,25.2
583,2009/7/26 3:30,279.902,0,3.5,26,7,13.85,86.5,25.2
584,2009/7/26 4:00,274.604,0,4,26,7,13.7,86,21.6
585,2009/7/26 4:30,274.081,0,4.5,26,7,13.75,90.5,21.6
586,2009/7/26 5:00,270.156,0,5,26,7,13.8,95,36
587,2009/7/26 5:30,276.097,0,5.5,26,7,13.95,94.5,36
588,2009/7/26 6:00,287.355,0,6,26,7,14.1,94,28.8
589,2009/7/26 6:30,297.461,0,6.5,26,7,14.2,94,28.8
590,2009/7/26 7:00,314.451,0,7,26,7,14.3,94,21.6
591,2009/7/26 7:30,356.935,0,7.5,26,7,15.05,86.5,21.6
592,2009/7/26 8:00,400.737,0,8,26,7,15.8,79,21.6
593,2009/7/26 8:30,458.175,0,8.5,26,7,16.1,76.5,21.6
594,2009/7/26 9:00,516.428,0,9,26,7,16.4,74,32.4
595,2009/7/26 9:30,574.778,0,9.5,26,7,16.7,71.5,32.4
596,2009/7/26 10:00,663.511,0,10,26,7,17,69,28.8
597,2009/7/26 10:30,703.561,0,10.5,26,7,17.45,67.5,28.8
598,2009/7/26 11:00,712.639,0,11,26,7,17.9,66,36
599,2009/7/26 11:30,737.881,0,11.5,26,7,17.85,65.5,36
600,2009/7/26 12:00,754.085,0,12,26,7,17.8,65,32.4
601,2009/7/26 12:30,776.202,0,12.5,26,7,17.8,64.5,32.4
602,2009/7/26 13:00,741.827,0,13,26,7,17.8,64,36
603,2009/7/26 13:30,733.324,0,13.5,26,7,17.55,66,36
604,2009/7/26 14:00,712.245,0,14,26,7,17.3,68,32.4
605,2009/7/26 14:30,690.635,0,14.5,26,7,17.6,69,32.4
606,2009/7/26 15:00,651.11,0,15,26,7,17.9,70,25.2
607,2009/7/26 15:30,635.253,0,15.5,26,7,17.55,70,25.2
608,2009/7/26 16:00,643.369,0,16,26,7,17.2,70,32.4
609,2009/7/26 16:30,659.906,0,16.5,26,7,17.1,71.5,32.4
610,2009/7/26 17:00,671.287,0,17,26,7,17,73,32.4
611,2009/7/26 17:30,673.334,0,17.5,26,7,16.75,74,32.4
612,2009/7/26 18:00,700.58,0,18,26,7,16.5,75,32.4
613,2009/7/26 18:30,710.826,0,18.5,26,7,16.1,77,32.4
614,2009/7/26 19:00,653.526,0,19,26,7,15.7,79,28.8
615,2009/7/26 19:30,614.23,0,19.5,26,7,15.45,79,28.8
616,2009/7/26 20:00,627.208,0,20,26,7,15.2,79,28.8
617,2009/7/26 20:30,638.699,0,20.5,26,7,14.9,79.5,28.8
618,2009/7/26 21:00,653.722,0,21,26,7,14.6,80,25.2
619,2009/7/26 21:30,682.908,0,21.5,26,7,14.55,81,25.2
620,2009/7/26 22:00,666.053,0,22,26,7,14.5,82,25.2
621,2009/7/26 22:30,627.584,0,22.5,26,7,14.2,83.5,25.2
622,2009/7/26 23:00,581.653,0,23,26,7,13.9,85,28.8
623,2009/7/26 23:30,499.734,0,23.5,26,7,13.85,85.5,28.8
624,2009/7/27 0:00,455.155,0,0,27,7,13.8,86,25.2
625,2009/7/27 0:30,399.045,0,0.5,27,7,13.65,87.5,25.2
626,2009/7/27 1:00,364.757,0,1,27,7,13.5,89,28.8
627,2009/7/27 1:30,326.576,0,1.5,27,7,13.3,90.5,28.8
628,2009/7/27 2:00,305.143,0,2,27,7,13.1,92,21.6
629,2009/7/27 2:30,286.211,0,2.5,27,7,13.05,91.5,21.6
630,2009/7/27 3:00,278.98,0,3,27,7,13,91,25.2
631,2009/7/27 3:30,275.907,0,3.5,27,7,12.75,91.5,25.2
632,2009/7/27 4:00,265.738,0,4,27,7,12.5,92,21.6
633,2009/7/27 4:30,272.685,0,4.5,27,7,12.5,91.5,21.6
634,2009/7/27 5:00,271.801,0,5,27,7,12.5,91,21.6
635,2009/7/27 5:30,279.135,0,5.5,27,7,12.6,90,21.6
636,2009/7/27 6:00,295.76,0,6,27,7,12.7,89,25.2
637,2009/7/27 6:30,342.734,0,6.5,27,7,12.7,87.5,25.2
638,2009/7/27 7:00,415.976,0,7,27,7,12.7,86,25.2
639,2009/7/27 7:30,487.563,0,7.5,27,7,13.5,82,25.2
640,2009/7/27 8:00,550.056,0,8,27,7,14.3,78,28.8
641,2009/7/27 8:30,631.547,0,8.5,27,7,14.6,77,28.8
642,2009/7/27 9:00,681.128,0,9,27,7,14.9,76,32.4
643,2009/7/27 9:30,739.784,0,9.5,27,7,15.4,71.5,32.4
644,2009/7/27 10:00,745.073,0,10,27,7,15.9,67,32.4
645,2009/7/27 10:30,767.109,0,10.5,27,7,16.2,66,32.4
646,2009/7/27 11:00,776.177,0,11,27,7,16.5,65,28.8
647,2009/7/27 11:30,786.567,0,11.5,27,7,17.05,65,28.8
648,2009/7/27 12:00,760.333,0,12,27,7,17.6,65,28.8
649,2009/7/27 12:30,820.12,0,12.5,27,7,17.85,61,28.8
650,2009/7/27 13:00,801.535,0,13,27,7,18.1,57,18
651,2009/7/27 13:30,753.601,0,13.5,27,7,17.2,62.5,18
652,2009/7/27 14:00,770.357,0,14,27,7,16.3,68,18
653,2009/7/27 14:30,757.775,0,14.5,27,7,16.1,69,18
654,2009/7/27 15:00,740.294,0,15,27,7,15.9,70,32.4
655,2009/7/27 15:30,734.741,0,15.5,27,7,16.9,62,32.4
656,2009/7/27 16:00,787.458,0,16,27,7,17.9,54,28.8
657,2009/7/27 16:30,814.204,0,16.5,27,7,17.45,56.5,28.8
658,2009/7/27 17:00,863.585,0,17,27,7,17,59,28.8
659,2009/7/27 17:30,854.488,0,17.5,27,7,16.95,61,28.8
660,2009/7/27 18:00,804.181,0,18,27,7,16.9,63,21.6
661,2009/7/27 18:30,790.645,0,18.5,27,7,16.8,63,21.6
662,2009/7/27 19:00,751.498,0,19,27,7,16.7,63,18
663,2009/7/27 19:30,696.339,0,19.5,27,7,15.25,67.5,18
664,2009/7/27 20:00,695.444,0,20,27,7,13.8,72,18
665,2009/7/27 20:30,705.022,0,20.5,27,7,13.55,76,18
666,2009/7/27 21:00,684.94,0,21,27,7,13.3,80,18
667,2009/7/27 21:30,720.63,0,21.5,27,7,13.15,81,18
668,2009/7/27 22:00,738.409,0,22,27,7,13,82,18
669,2009/7/27 22:30,698.817,0,22.5,27,7,12.85,82,18
670,2009/7/27 23:00,603.386,0,23,27,7,12.7,82,14.4
671,2009/7/27 23:30,528.613,0,23.5,27,7,12.7,81,14.4
672,2009/7/28 0:00,484.089,0,0,28,7,12.7,80,14.4
673,2009/7/28 0:30,422.946,0,0.5,28,7,12.6,81.5,14.4
674,2009/7/28 1:00,356.241,0,1,28,7,12.5,83,18
675,2009/7/28 1:30,328.033,0,1.5,28,7,12.65,84,18
676,2009/7/28 2:00,300.218,0,2,28,7,12.8,85,18
677,2009/7/28 2:30,287.707,0,2.5,28,7,12.65,85.5,18
678,2009/7/28 3:00,273.975,0,3,28,7,12.5,86,18
679,2009/7/28 3:30,272.42,0,3.5,28,7,12.45,85.5,18
680,2009/7/28 4:00,270.332,0,4,28,7,12.4,85,18
681,2009/7/28 4:30,272.81,0,4.5,28,7,12.65,84.5,18
682,2009/7/28 5:00,273.428,0,5,28,7,12.9,84,14.4
683,2009/7/28 5:30,283.473,0,5.5,28,7,13.2,83,14.4
684,2009/7/28 6:00,303.468,0,6,28,7,13.5,82,21.6
685,2009/7/28 6:30,355.3,0,6.5,28,7,13.65,82.5,21.6
686,2009/7/28 7:00,399.062,0,7,28,7,13.8,83,18
687,2009/7/28 7:30,470.311,0,7.5,28,7,13.9,84,18
688,2009/7/28 8:00,577.069,0,8,28,7,14,85,25.2
689,2009/7/28 8:30,689.773,0,8.5,28,7,14.55,81,25.2
690,2009/7/28 9:00,708.883,0,9,28,7,15.1,77,28.8
691,2009/7/28 9:30,750.343,0,9.5,28,7,15.75,73.5,28.8
692,2009/7/28 10:00,812.794,0,10,28,7,16.4,70,28.8
693,2009/7/28 10:30,803.277,0,10.5,28,7,16.45,69.5,28.8
694,2009/7/28 11:00,779.899,0,11,28,7,16.5,69,25.2
695,2009/7/28 11:30,782.436,0,11.5,28,7,16.9,67.5,25.2
696,2009/7/28 12:00,777.036,0,12,28,7,17.3,66,28.8
697,2009/7/28 12:30,789.514,0,12.5,28,7,17.6,62,28.8
698,2009/7/28 13:00,825.9,0,13,28,7,17.9,58,39.6
699,2009/7/28 13:30,792.282,0,13.5,28,7,17.35,62,39.6
700,2009/7/28 14:00,808.168,0,14,28,7,16.8,66,32.4
701,2009/7/28 14:30,805.567,0,14.5,28,7,16.25,71.5,32.4
702,2009/7/28 15:00,816.373,0,15,28,7,15.7,77,25.2
703,2009/7/28 15:30,815.077,0,15.5,28,7,15.65,79.5,25.2
704,2009/7/28 16:00,858.48,0,16,28,7,15.6,82,21.6
705,2009/7/28 16:30,919.934,0,16.5,28,7,15.5,85,21.6
706,2009/7/28 17:00,956.534,0,17,28,7,15.4,88,28.8
707,2009/7/28 17:30,940.063,0,17.5,28,7,15.4,88,28.8
708,2009/7/28 18:00,879.837,0,18,28,7,15.4,88,25.2
709,2009/7/28 18:30,821.767,0,18.5,28,7,15.2,88.5,25.2
710,2009/7/28 19:00,761.324,0,19,28,7,15,89,28.8
711,2009/7/28 19:30,770.825,0,19.5,28,7,14.95,88.5,28.8
712,2009/7/28 20:00,733.038,0,20,28,7,14.9,88,25.2
713,2009/7/28 20:30,734.819,0,20.5,28,7,14.65,87.5,25.2
714,2009/7/28 21:00,732.224,0,21,28,7,14.4,87,25.2
715,2009/7/28 21:30,757.884,0,21.5,28,7,14,88.5,25.2
716,2009/7/28 22:00,755.745,0,22,28,7,13.6,90,18
717,2009/7/28 22:30,717.368,0,22.5,28,7,13.3,91,18
718,2009/7/28 23:00,645.586,0,23,28,7,13,92,18
719,2009/7/28 23:30,552.032,0,23.5,28,7,12.8,92.5,18
720,2009/7/29 0:00,487.567,0,0,29,7,12.6,93,14.4
721,2009/7/29 0:30,410.298,0,0.5,29,7,12.35,93.5,14.4
722,2009/7/29 1:00,359.163,0,1,29,7,12.1,94,14.4
723,2009/7/29 1:30,324.27,0,1.5,29,7,12.15,93,14.4
724,2009/7/29 2:00,300.554,0,2,29,7,12.2,92,10.8
725,2009/7/29 2:30,289.183,0,2.5,29,7,11.85,93,10.8
726,2009/7/29 3:00,274.259,0,3,29,7,11.5,94,10.8
727,2009/7/29 3:30,265.623,0,3.5,29,7,11.55,94,10.8
728,2009/7/29 4:00,273.067,0,4,29,7,11.6,94,18
729,2009/7/29 4:30,273.048,0,4.5,29,7,11.35,94.5,18
730,2009/7/29 5:00,276.799,0,5,29,7,11.1,95,14.4
731,2009/7/29 5:30,289.934,0,5.5,29,7,11.5,94,14.4
732,2009/7/29 6:00,307.054,0,6,29,7,11.9,93,14.4
733,2009/7/29 6:30,335.214,0,6.5,29,7,12.4,89.5,14.4
734,2009/7/29 7:00,415.656,0,7,29,7,12.9,86,14.4
735,2009/7/29 7:30,466.281,0,7.5,29,7,13.15,86,14.4
736,2009/7/29 8:00,568.302,0,8,29,7,13.4,86,14.4
737,2009/7/29 8:30,657.374,0,8.5,29,7,13.8,84,14.4
738,2009/7/29 9:00,711.005,0,9,29,7,14.2,82,21.6
739,2009/7/29 9:30,785.267,0,9.5,29,7,14.9,82,21.6
740,2009/7/29 10:00,833.07,0,10,29,7,15.6,82,14.4
741,2009/7/29 10:30,811.818,0,10.5,29,7,15.5,80.5,14.4
742,2009/7/29 11:00,824.202,0,11,29,7,15.4,79,14.4
743,2009/7/29 11:30,819.62,0,11.5,29,7,16,77,14.4
744,2009/7/29 12:00,841.222,0,12,29,7,16.6,75,14.4
745,2009/7/29 12:30,844.188,0,12.5,29,7,17.05,73.5,14.4
746,2009/7/29 13:00,846.29,0,13,29,7,17.5,72,10.8
747,2009/7/29 13:30,801.492,0,13.5,29,7,17.8,69,10.8
748,2009/7/29 14:00,767.974,0,14,29,7,18.1,66,14.4
749,2009/7/29 14:30,788.859,0,14.5,29,7,16.6,72,14.4
750,2009/7/29 15:00,723.628,0,15,29,7,15.1,78,28.8
751,2009/7/29 15:30,763.916,0,15.5,29,7,15.4,80.5,28.8
752,2009/7/29 16:00,770.448,0,16,29,7,15.7,83,18
753,2009/7/29 16:30,868.311,0,16.5,29,7,14.65,85.5,18
754,2009/7/29 17:00,914.948,0,17,29,7,13.6,88,10.8
755,2009/7/29 17:30,910.043,0,17.5,29,7,13.2,83.5,10.8
756,2009/7/29 18:00,855.924,0,18,29,7,12.8,79,18
757,2009/7/29 18:30,829.242,0,18.5,29,7,12.85,82,18
758,2009/7/29 19:00,761.397,0,19,29,7,12.9,85,10.8
759,2009/7/29 19:30,776.758,0,19.5,29,7,12.85,86,10.8
760,2009/7/29 20:00,743.866,0,20,29,7,12.8,87,18
761,2009/7/29 20:30,698.744,0,20.5,29,7,11.8,89.5,18
762,2009/7/29 21:00,726.198,0,21,29,7,10.8,92,10.8
763,2009/7/29 21:30,743.968,0,21.5,29,7,11.3,90,10.8
764,2009/7/29 22:00,728.67,0,22,29,7,11.8,88,7.2
765,2009/7/29 22:30,678.034,0,22.5,29,7,11.65,89.5,7.2
766,2009/7/29 23:00,609.725,0,23,29,7,11.5,91,21.6
767,2009/7/29 23:30,537.879,0,23.5,29,7,11.45,89.5,21.6
768,2009/7/30 0:00,487.29,0,0,30,7,11.4,88,25.2
769,2009/7/30 0:30,420.326,0,0.5,30,7,11.05,89,25.2
770,2009/7/30 1:00,366.269,0,1,30,7,10.7,90,18
771,2009/7/30 1:30,315.284,0,1.5,30,7,10.75,89.5,18
772,2009/7/30 2:00,298.512,0,2,30,7,10.8,89,18
773,2009/7/30 2:30,277.336,0,2.5,30,7,10.65,90.5,18
774,2009/7/30 3:00,270.222,0,3,30,7,10.5,92,18
