,Line,Date,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humiduity,Wind_speed
5461,1139,30838,2.417,38,0,18.5,4,11,8.5,91,36
5462,1139,30839,1.436,39,0,19,4,11,8.4,92,39.6
5463,1139,30840,1.241,40,0,19.5,4,11,8.45,90.5,39.6
5464,1139,30841,1.22,41,0,20,4,11,8.5,89,39.6
5465,1139,30842,0.785,42,0,20.5,4,11,8.3,89.5,39.6
5466,1139,30843,0.699,43,0,21,4,11,8.1,90,36
5467,1139,30844,0.658,44,0,21.5,4,11,8.05,88.5,36
5468,1139,30845,0.569,45,0,22,4,11,8,87,39.6
5469,1139,30846,0.398,46,0,22.5,4,11,8,85,39.6
5470,1139,30847,0.235,47,0,23,4,11,8,83,36
5471,1139,30848,0.142,48,0,23.5,4,11,7.6,85.5,36
5472,1139,30901,0.055,1,0,0,5,11,7.2,88,32.4
5473,1139,30902,0.068,2,0,0.5,5,11,6.95,89.5,32.4
5474,1139,30903,0.175,3,0,1,5,11,6.7,91,28.8
5475,1139,30904,0.169,4,0,1.5,5,11,6.75,91,28.8
5476,1139,30905,0.055,5,0,2,5,11,6.8,91,36
5477,1139,30906,0.055,6,0,2.5,5,11,6.7,92,36
5478,1139,30907,0.107,7,0,3,5,11,6.6,93,32.4
5479,1139,30908,0.216,8,0,3.5,5,11,6.5,93,32.4
5480,1139,30909,0.085,9,0,4,5,11,6.4,93,28.8
5481,1139,30910,0.072,10,0,4.5,5,11,6.45,93,28.8
5482,1139,30911,0.055,11,0,5,5,11,6.5,93,32.4
5483,1139,30912,0.18,12,0,5.5,5,11,6.5,92,32.4
5484,1139,30913,0.17,13,0,6,5,11,6.5,91,28.8
5485,1139,30914,0.055,14,0,6.5,5,11,6.55,90.5,28.8
5486,1139,30915,0.054,15,0,7,5,11,6.6,90,36
5487,1139,30916,0.275,16,0,7.5,5,11,6.5,91,36
5488,1139,30917,1.948,17,0,8,5,11,6.4,92,39.6
5489,1139,30918,0.784,18,0,8.5,5,11,7,90,39.6
5490,1139,30919,0.658,19,0,9,5,11,7.6,88,39.6
5491,1139,30920,0.416,20,0,9.5,5,11,7.7,89.5,39.6
5492,1139,30921,0.147,21,0,10,5,11,7.8,91,36
5493,1139,30922,0.154,22,0,10.5,5,11,8.25,90.5,36
5494,1139,30923,0.034,23,0,11,5,11,8.7,90,36
5495,1139,30924,0.032,24,0,11.5,5,11,9.05,88,36
5496,1139,30925,0.032,25,0,12,5,11,9.4,86,43.2
5497,1139,30926,0.178,26,0,12.5,5,11,9.6,86.5,43.2
5498,1139,30927,0.117,27,0,13,5,11,9.8,87,39.6
5499,1139,30928,0.032,28,0,13.5,5,11,9.75,87.5,39.6
5500,1139,30929,0.032,29,0,14,5,11,9.7,88,32.4
5501,1139,30930,0.471,30,0,14.5,5,11,9.75,87,32.4
5502,1139,30931,1.106,31,0,15,5,11,9.8,86,32.4
5503,1139,30932,2.842,32,0,15.5,5,11,9.45,87,32.4
5504,1139,30933,0.965,33,0,16,5,11,9.1,88,28.8
5505,1139,30934,0.96,34,0,16.5,5,11,8.9,90,28.8
5506,1139,30935,1.059,35,0,17,5,11,8.7,92,25.2
5507,1139,30936,1.029,36,0,17.5,5,11,8.35,92.5,25.2
5508,1139,30937,0.119,37,0,18,5,11,8,93,25.2
5509,1139,30938,0.708,38,0,18.5,5,11,7.85,93.5,25.2
5510,1139,30939,0.996,39,0,19,5,11,7.7,94,25.2
5511,1139,30940,1.468,40,0,19.5,5,11,7.75,94,25.2
5512,1139,30941,2.916,41,0,20,5,11,7.8,94,25.2
5513,1139,30942,1.313,42,0,20.5,5,11,7.65,94.5,25.2
5514,1139,30943,2.505,43,0,21,5,11,7.5,95,21.6
5515,1139,30944,1.799,44,0,21.5,5,11,7.25,96,21.6
5516,1139,30945,0.977,45,0,22,5,11,7,97,21.6
5517,1139,30946,2.287,46,0,22.5,5,11,6.95,97.5,21.6
5518,1139,30947,0.528,47,0,23,5,11,6.9,98,18
5519,1139,30948,0.208,48,0,23.5,5,11,7.1,97.5,18
5520,1139,31001,0.137,1,0,0,6,11,7.3,97,21.6
5521,1139,31002,0.055,2,0,0.5,6,11,7.2,97,21.6
5522,1139,31003,0.055,3,0,1,6,11,7.1,97,21.6
5523,1139,31004,0.163,4,0,1.5,6,11,6.8,97,21.6
5524,1139,31005,0.183,5,0,2,6,11,6.5,97,18
5525,1139,31006,0.055,6,0,2.5,6,11,6.3,97,18
5526,1139,31007,0.055,7,0,3,6,11,6.1,97,18
5527,1139,31008,0.072,8,0,3.5,6,11,6.4,94.5,18
5528,1139,31009,0.218,9,0,4,6,11,6.7,92,14.4
5529,1139,31010,0.107,10,0,4.5,6,11,6.7,92,14.4
5530,1139,31011,0.071,11,0,5,6,11,6.7,92,10.8
5531,1139,31012,0.054,12,0,5.5,6,11,6.9,90,10.8
5532,1139,31013,0.142,13,0,6,6,11,7.1,88,14.4
5533,1139,31014,0.205,14,0,6.5,6,11,7.2,87,14.4
5534,1139,31015,0.068,15,0,7,6,11,7.3,86,14.4
5535,1139,31016,0.064,16,0,7.5,6,11,7.1,90,14.4
5536,1139,31017,0.376,17,0,8,6,11,6.9,94,10.8
5537,1139,31018,2.457,18,0,8.5,6,11,7.35,95,10.8
5538,1139,31019,1.154,19,0,9,6,11,7.8,96,10.8
5539,1139,31020,1.868,20,0,9.5,6,11,8.8,94.5,10.8
5540,1139,31021,0.85,21,0,10,6,11,9.8,93,28.8
5541,1139,31022,0.385,22,0,10.5,6,11,10.15,94,28.8
5542,1139,31023,0.642,23,0,11,6,11,10.5,95,36
5543,1139,31024,3.452,24,0,11.5,6,11,10.6,92,36
5544,1139,31025,2.807,25,0,12,6,11,10.7,89,39.6
5545,1139,31026,0.546,26,0,12.5,6,11,10.4,87,39.6
5546,1139,31027,0.39,27,0,13,6,11,10.1,85,39.6
5547,1139,31028,0.081,28,0,13.5,6,11,9.9,81.5,39.6
5548,1139,31029,0.122,29,0,14,6,11,9.7,78,43.2
5549,1139,31030,3.34,30,0,14.5,6,11,9.35,78.5,43.2
5550,1139,31031,1.362,31,0,15,6,11,9,79,46.8
5551,1139,31032,1.533,32,0,15.5,6,11,8.75,75.5,46.8
5552,1139,31033,0.792,33,0,16,6,11,8.5,72,46.8
5553,1139,31034,0.583,34,0,16.5,6,11,8.1,75,46.8
5554,1139,31035,1.594,35,0,17,6,11,7.7,78,39.6
5555,1139,31036,2.121,36,0,17.5,6,11,7.45,78.5,39.6
5556,1139,31037,1.97,37,0,18,6,11,7.2,79,18
5557,1139,31038,2.823,38,0,18.5,6,11,6.85,80.5,18
5558,1139,31039,4.053,39,0,19,6,11,6.5,82,14.4
5559,1139,31040,3.386,40,0,19.5,6,11,6.1,82.5,14.4
5560,1139,31041,1.856,41,0,20,6,11,5.7,83,28.8
5561,1139,31042,1.321,42,0,20.5,6,11,5.5,85.5,28.8
5562,1139,31043,2.205,43,0,21,6,11,5.3,88,21.6
5563,1139,31044,1.018,44,0,21.5,6,11,5.15,89,21.6
5564,1139,31045,0.773,45,0,22,6,11,5,90,25.2
5565,1139,31046,0.875,46,0,22.5,6,11,4.7,89.5,25.2
5566,1139,31047,0.813,47,0,23,6,11,4.4,89,32.4
5567,1139,31048,0.507,48,0,23.5,6,11,4.35,89,32.4
5568,1139,31101,0.054,1,0,0,7,11,4.3,89,32.4
5569,1139,31102,0.217,2,0,0.5,7,11,4.35,88,32.4
5570,1139,31103,0.141,3,0,1,7,11,4.4,87,32.4
5571,1139,31104,0.054,4,0,1.5,7,11,4.1,89,32.4
5572,1139,31105,0.054,5,0,2,7,11,3.8,91,32.4
5573,1139,31106,0.172,6,0,2.5,7,11,3.95,90,32.4
5574,1139,31107,0.176,7,0,3,7,11,4.1,89,32.4
5575,1139,31108,0.055,8,0,3.5,7,11,4.2,88.5,32.4
5576,1139,31109,0.055,9,0,4,7,11,4.3,88,32.4
5577,1139,31110,0.098,10,0,4.5,7,11,4.05,89.5,32.4
5578,1139,31111,0.217,11,0,5,7,11,3.8,91,28.8
5579,1139,31112,0.101,12,0,5.5,7,11,3.95,90,28.8
5580,1139,31113,0.056,13,0,6,7,11,4.1,89,25.2
5581,1139,31114,0.055,14,0,6.5,7,11,4.1,89.5,25.2
5582,1139,31115,0.177,15,0,7,7,11,4.1,90,25.2
5583,1139,31116,0.171,16,0,7.5,7,11,4.45,90.5,25.2
5584,1139,31117,0.382,17,0,8,7,11,4.8,91,28.8
5585,1139,31118,0.845,18,0,8.5,7,11,5.2,88.5,28.8
5586,1139,31119,0.567,19,0,9,7,11,5.6,86,32.4
5587,1139,31120,2.996,20,0,9.5,7,11,6.2,85.5,32.4
5588,1139,31121,4.414,21,0,10,7,11,6.8,85,32.4
5589,1139,31122,2.519,22,0,10.5,7,11,7.1,85,32.4
5590,1139,31123,1.743,23,0,11,7,11,7.4,85,32.4
5591,1139,31124,1.243,24,0,11.5,7,11,7.35,86.5,32.4
5592,1139,31125,3.219,25,0,12,7,11,7.3,88,28.8
5593,1139,31126,1.435,26,0,12.5,7,11,7.95,85.5,28.8
5594,1139,31127,1.728,27,0,13,7,11,8.6,83,28.8
5595,1139,31128,3.134,28,0,13.5,7,11,8.35,84,28.8
5596,1139,31129,3.258,29,0,14,7,11,8.1,85,28.8
5597,1139,31130,0.756,30,0,14.5,7,11,7.75,86,28.8
5598,1139,31131,1.918,31,0,15,7,11,7.4,87,25.2
5599,1139,31132,1.458,32,0,15.5,7,11,7.4,87.5,25.2
5600,1139,31133,1.516,33,0,16,7,11,7.4,88,21.6
5601,1139,31134,0.274,34,0,16.5,7,11,7.25,90.5,21.6
5602,1139,31135,0.174,35,0,17,7,11,7.1,93,25.2
5603,1139,31136,0.392,36,0,17.5,7,11,6.75,93,25.2
5604,1139,31137,2.524,37,0,18,7,11,6.4,93,28.8
5605,1139,31138,1.597,38,0,18.5,7,11,6.3,93,28.8
5606,1139,31139,1.43,39,0,19,7,11,6.2,93,21.6
5607,1139,31140,1.281,40,0,19.5,7,11,6.1,93.5,21.6
5608,1139,31141,1.096,41,0,20,7,11,6,94,21.6
5609,1139,31142,1.36,42,0,20.5,7,11,5.65,95,21.6
5610,1139,31143,1.503,43,0,21,7,11,5.3,96,21.6
5611,1139,31144,0.67,44,0,21.5,7,11,5,96,21.6
5612,1139,31145,0.81,45,0,22,7,11,4.7,96,21.6
5613,1139,31146,0.818,46,0,22.5,7,11,4.3,96.5,21.6
5614,1139,31147,0.736,47,0,23,7,11,3.9,97,18
5615,1139,31148,0.597,48,0,23.5,7,11,4,97,18
5616,1139,31201,0.409,1,0,0,8,11,4.1,97,21.6
5617,1139,31202,0.576,2,0,0.5,8,11,3.9,97,21.6
5618,1139,31203,0.113,3,0,1,8,11,3.7,97,18
5619,1139,31204,0.054,4,0,1.5,8,11,4.4,96,18
5620,1139,31205,0.081,5,0,2,8,11,5.1,95,21.6
5621,1139,31206,0.219,6,0,2.5,8,11,4.8,95.5,21.6
5622,1139,31207,0.101,7,0,3,8,11,4.5,96,25.2
5623,1139,31208,0.055,8,0,3.5,8,11,4.5,96.5,25.2
5624,1139,31209,0.055,9,0,4,8,11,4.5,97,21.6
5625,1139,31210,0.194,10,0,4.5,8,11,5.05,95.5,21.6
5626,1139,31211,0.145,11,0,5,8,11,5.6,94,21.6
5627,1139,31212,0.056,12,0,5.5,8,11,4.65,95,21.6
5628,1139,31213,0.056,13,0,6,8,11,3.7,96,21.6
5629,1139,31214,0.123,14,0,6.5,8,11,3.7,97,21.6
5630,1139,31215,0.212,15,0,7,8,11,3.7,98,21.6
5631,1139,31216,0.063,16,0,7.5,8,11,3.7,97.5,21.6
5632,1139,31217,0.494,17,0,8,8,11,3.7,97,21.6
5633,1139,31218,0.838,18,0,8.5,8,11,4.25,97,21.6
5634,1139,31219,0.579,19,0,9,8,11,4.8,97,14.4
5635,1139,31220,0.214,20,0,9.5,8,11,5.7,94,14.4
5636,1139,31221,0.225,21,0,10,8,11,6.6,91,18
5637,1139,31222,0.513,22,0,10.5,8,11,7.55,88,18
5638,1139,31223,2.915,23,0,11,8,11,8.5,85,18
5639,1139,31224,3.688,24,0,11.5,8,11,9.15,83,18
5640,1139,31225,1.334,25,0,12,8,11,9.8,81,14.4
5641,1139,31226,0.25,26,0,12.5,8,11,9.95,79.5,14.4
5642,1139,31227,2.164,27,0,13,8,11,10.1,78,18
5643,1139,31228,1.364,28,0,13.5,8,11,10.05,78,18
5644,1139,31229,0.229,29,0,14,8,11,10,78,14.4
5645,1139,31230,1.718,30,0,14.5,8,11,10.05,76.5,14.4
5646,1139,31231,0.376,31,0,15,8,11,10.1,75,14.4
5647,1139,31232,1.561,32,0,15.5,8,11,9.4,79,14.4
5648,1139,31233,0.564,33,0,16,8,11,8.7,83,7.2
5649,1139,31234,0.601,34,0,16.5,8,11,6.8,87.5,7.2
5650,1139,31235,1.071,35,0,17,8,11,4.9,92,10.8
5651,1139,31236,3.162,36,0,17.5,8,11,3.7,94,10.8
5652,1139,31237,3.905,37,0,18,8,11,2.5,96,7.2
5653,1139,31238,1.4,38,0,18.5,8,11,3.9,96.5,7.2
5654,1139,31239,1.109,39,0,19,8,11,5.3,97,7.2
5655,1139,31240,1.245,40,0,19.5,8,11,4.8,97,7.2
5656,1139,31241,1.091,41,0,20,8,11,4.3,97,3.6
5657,1139,31242,0.968,42,0,20.5,8,11,3.25,97.5,3.6
5658,1139,31243,1.034,43,0,21,8,11,2.2,98,10.8
5659,1139,31244,0.957,44,0,21.5,8,11,1.7,98.5,10.8
5660,1139,31245,0.761,45,0,22,8,11,1.2,99,10.8
5661,1139,31246,0.76,46,0,22.5,8,11,1.5,99.5,10.8
5662,1139,31247,0.723,47,0,23,8,11,1.8,100,10.8
5663,1139,31248,0.783,48,0,23.5,8,11,1.3,99.5,10.8
5664,1139,31301,0.641,1,0,0,9,11,0.8,99,7.2
5665,1139,31302,0.242,2,0,0.5,9,11,0.65,99.5,7.2
5666,1139,31303,0.113,3,0,1,9,11,0.5,100,7.2
5667,1139,31304,0.211,4,0,1.5,9,11,0.55,100,7.2
5668,1139,31305,0.055,5,0,2,9,11,0.6,100,10.8
5669,1139,31306,0.053,6,0,2.5,9,11,0.7,100,10.8
5670,1139,31307,0.072,7,0,3,9,11,0.8,100,7.2
5671,1139,31308,0.214,8,0,3.5,9,11,0.55,100,7.2
5672,1139,31309,0.092,9,0,4,9,11,0.3,100,3.6
5673,1139,31310,0.066,10,0,4.5,9,11,0.1,100,3.6
5674,1139,31311,0.053,11,0,5,9,11,-0.1,100,3.6
5675,1139,31312,0.192,12,0,5.5,9,11,-0.1,100,3.6
5676,1139,31313,0.129,13,0,6,9,11,-0.1,100,3.6
5677,1139,31314,0.054,14,0,6.5,9,11,0.15,100,3.6
5678,1139,31315,0.053,15,0,7,9,11,0.4,100,3.6
5679,1139,31316,0.119,16,0,7.5,9,11,0.5,100,3.6
5680,1139,31317,0.388,17,0,8,9,11,0.6,100,7.2
5681,1139,31318,0.95,18,0,8.5,9,11,2.5,100,7.2
5682,1139,31319,3.221,19,0,9,9,11,4.4,100,7.2
5683,1139,31320,1.039,20,0,9.5,9,11,5.5,100,7.2
5684,1139,31321,0.293,21,0,10,9,11,6.6,100,7.2
5685,1139,31322,0.072,22,0,10.5,9,11,7.95,91.5,7.2
5686,1139,31323,0.07,23,0,11,9,11,9.3,83,10.8
5687,1139,31324,0.09,24,0,11.5,9,11,9.45,81.5,10.8
5688,1139,31325,0.2,25,0,12,9,11,9.6,80,14.4
5689,1139,31326,0.067,26,0,12.5,9,11,9.7,79.5,14.4
5690,1139,31327,0.029,27,0,13,9,11,9.8,79,14.4
5691,1139,31328,0.029,28,0,13.5,9,11,9.75,79.5,14.4
5692,1139,31329,0.582,29,0,14,9,11,9.7,80,18
5693,1139,31330,1.996,30,0,14.5,9,11,9.65,81,18
5694,1139,31331,3.631,31,0,15,9,11,9.6,82,14.4
5695,1139,31332,3.596,32,0,15.5,9,11,9.5,83.5,14.4
5696,1139,31333,1.892,33,0,16,9,11,9.4,85,10.8
5697,1139,31334,3.833,34,0,16.5,9,11,9.2,87.5,10.8
5698,1139,31335,4.301,35,0,17,9,11,9,90,18
5699,1139,31336,3.578,36,0,17.5,9,11,9.05,88,18
5700,1139,31337,1.484,37,0,18,9,11,9.1,86,14.4
5701,1139,31338,2.313,38,0,18.5,9,11,8.6,88,14.4
5702,1139,31339,1.426,39,0,19,9,11,8.1,90,14.4
5703,1139,31340,3.925,40,0,19.5,9,11,7.85,93.5,14.4
5704,1139,31341,2.488,41,0,20,9,11,7.6,97,14.4
5705,1139,31342,2.776,42,0,20.5,9,11,7.75,98,14.4
5706,1139,31343,2.088,43,0,21,9,11,7.9,99,18
5707,1139,31344,0.816,44,0,21.5,9,11,8,99,18
5708,1139,31345,0.79,45,0,22,9,11,8.1,99,14.4
5709,1139,31346,0.892,46,0,22.5,9,11,7.95,99.5,14.4
5710,1139,31347,0.744,47,0,23,9,11,7.8,100,7.2
5711,1139,31348,0.119,48,0,23.5,9,11,7.9,99.5,7.2
5712,1139,31401,0.16,1,0,0,10,11,8,99,3.6
5713,1139,31402,0.161,2,0,0.5,10,11,8.35,99,3.6
5714,1139,31403,0.05,3,0,1,10,11,8.7,99,7.2
5715,1139,31404,0.05,4,0,1.5,10,11,8.7,99,7.2
5716,1139,31405,0.15,5,0,2,10,11,8.7,99,25.2
5717,1139,31406,0.168,6,0,2.5,10,11,8.5,98,25.2
5718,1139,31407,0.049,7,0,3,10,11,8.3,97,18
5719,1139,31408,0.049,8,0,3.5,10,11,8.05,97.5,18
5720,1139,31409,0.118,9,0,4,10,11,7.8,98,18
5721,1139,31410,0.206,10,0,4.5,10,11,7.6,98,18
5722,1139,31411,0.06,11,0,5,10,11,7.4,98,14.4
5723,1139,31412,0.049,12,0,5.5,10,11,7.05,97.5,14.4
5724,1139,31413,0.049,13,0,6,10,11,6.7,97,18
5725,1139,31414,0.183,14,0,6.5,10,11,6,96.5,18
5726,1139,31415,0.14,15,0,7,10,11,5.3,96,18
5727,1139,31416,0.048,16,0,7.5,10,11,4.45,96.5,18
5728,1139,31417,0.374,17,0,8,10,11,3.6,97,14.4
5729,1139,31418,1.578,18,0,8.5,10,11,4.25,97,14.4
5730,1139,31419,0.642,19,0,9,10,11,4.9,97,18
5731,1139,31420,0.74,20,0,9.5,10,11,5.5,96.5,18
5732,1139,31421,2.323,21,0,10,10,11,6.1,96,21.6
5733,1139,31422,2.856,22,0,10.5,10,11,7.05,93.5,21.6
5734,1139,31423,1.122,23,0,11,10,11,8,91,18
5735,1139,31424,0.994,24,0,11.5,10,11,8.65,88.5,18
5736,1139,31425,3.732,25,0,12,10,11,9.3,86,18
5737,1139,31426,0.83,26,0,12.5,10,11,9.7,85,18
5738,1139,31427,0.068,27,0,13,10,11,10.1,84,14.4
5739,1139,31428,0.188,28,0,13.5,10,11,10.15,81,14.4
5740,1139,31429,0.539,29,0,14,10,11,10.2,78,14.4
5741,1139,31430,1.804,30,0,14.5,10,11,10,78.5,14.4
5742,1139,31431,1.772,31,0,15,10,11,9.8,79,10.8
5743,1139,31432,0.67,32,0,15.5,10,11,9.15,82,10.8
5744,1139,31433,0.523,33,0,16,10,11,8.5,85,10.8
5745,1139,31434,0.785,34,0,16.5,10,11,7.35,88,10.8
5746,1139,31435,2.324,35,0,17,10,11,6.2,91,10.8
5747,1139,31436,2.963,36,0,17.5,10,11,5.2,92,10.8
5748,1139,31437,1.253,37,0,18,10,11,4.2,93,10.8
5749,1139,31438,3.474,38,0,18.5,10,11,3.75,95,10.8
5750,1139,31439,3.908,39,0,19,10,11,3.3,97,14.4
5751,1139,31440,2.614,40,0,19.5,10,11,3.05,97,14.4
5752,1139,31441,0.73,41,0,20,10,11,2.8,97,10.8
5753,1139,31442,0.587,42,0,20.5,10,11,2.15,98,10.8
5754,1139,31443,0.589,43,0,21,10,11,1.5,99,10.8
5755,1139,31444,0.694,44,0,21.5,10,11,1.3,99.5,10.8
5756,1139,31445,1.006,45,0,22,10,11,1.1,100,10.8
5757,1139,31446,0.682,46,0,22.5,10,11,1.05,100,10.8
5758,1139,31447,0.668,47,0,23,10,11,1,100,10.8
5759,1139,31448,0.804,48,0,23.5,10,11,0.6,100,10.8
5760,1139,31501,0.66,1,0,0,11,11,0.2,100,7.2
5761,1139,31502,0.474,2,0,0.5,11,11,0.3,100,7.2
5762,1139,31503,0.18,3,0,1,11,11,0.4,100,7.2
5763,1139,31504,0.151,4,0,1.5,11,11,0.25,100,7.2
5764,1139,31505,0.183,5,0,2,11,11,0.1,100,7.2
5765,1139,31506,0.074,6,0,2.5,11,11,1,99.5,7.2
5766,1139,31507,0.054,7,0,3,11,11,1.9,99,7.2
5767,1139,31508,0.104,8,0,3.5,11,11,2.1,99.5,7.2
5768,1139,31509,0.21,9,0,4,11,11,2.3,100,7.2
5769,1139,31510,0.061,10,0,4.5,11,11,2.1,100,7.2
5770,1139,31511,0.054,11,0,5,11,11,1.9,100,3.6
5771,1139,31512,0.054,12,0,5.5,11,11,1.65,100,3.6
5772,1139,31513,0.194,13,0,6,11,11,1.4,100,7.2
5773,1139,31514,0.13,14,0,6.5,11,11,2.05,100,7.2
5774,1139,31515,0.055,15,0,7,11,11,2.7,100,14.4
5775,1139,31516,0.055,16,0,7.5,11,11,3.45,99.5,14.4
5776,1139,31517,0.519,17,0,8,11,11,4.2,99,7.2
5777,1139,31518,1.042,18,0,8.5,11,11,4.35,99,7.2
5778,1139,31519,0.699,19,0,9,11,11,4.5,99,10.8
5779,1139,31520,4.398,20,0,9.5,11,11,5.8,99,10.8
5780,1139,31521,2.155,21,0,10,11,11,7.1,99,14.4
5781,1139,31522,1.516,22,0,10.5,11,11,7.45,96,14.4
5782,1139,31523,2.122,23,0,11,11,11,7.8,93,14.4
5783,1139,31524,0.227,24,0,11.5,11,11,8.75,88.5,14.4
5784,1139,31525,0.068,25,0,12,11,11,9.7,84,28.8
5785,1139,31526,0.115,26,0,12.5,11,11,9.7,85,28.8
5786,1139,31527,2.575,27,0,13,11,11,9.7,86,28.8
5787,1139,31528,2.305,28,0,13.5,11,11,9.45,87,28.8
5788,1139,31529,0.526,29,0,14,11,11,9.2,88,25.2
5789,1139,31530,0.033,30,0,14.5,11,11,9.2,87,25.2
5790,1139,31531,0.291,31,0,15,11,11,9.2,86,25.2
5791,1139,31532,0.143,32,0,15.5,11,11,9.25,87.5,25.2
5792,1139,31533,0.032,33,0,16,11,11,9.3,89,25.2
5793,1139,31534,0.259,34,0,16.5,11,11,9.1,93,25.2
5794,1139,31535,1.617,35,0,17,11,11,8.9,97,25.2
5795,1139,31536,1.189,36,0,17.5,11,11,9.4,96,25.2
5796,1139,31537,1.167,37,0,18,11,11,9.9,95,28.8
5797,1139,31538,2.961,38,0,18.5,11,11,9.75,96,28.8
5798,1139,31539,1.687,39,0,19,11,11,9.6,97,32.4
5799,1139,31540,1.384,40,0,19.5,11,11,9.7,97,32.4
5800,1139,31541,1.164,41,0,20,11,11,9.8,97,32.4
5801,1139,31542,2.383,42,0,20.5,11,11,9.7,97,32.4
5802,1139,31543,1.885,43,0,21,11,11,9.6,97,32.4
5803,1139,31544,1.293,44,0,21.5,11,11,9.55,97,32.4
5804,1139,31545,0.781,45,0,22,11,11,9.5,97,32.4
5805,1139,31546,0.761,46,0,22.5,11,11,9.05,97,32.4
5806,1139,31547,0.773,47,0,23,11,11,8.6,97,21.6
5807,1139,31548,0.743,48,0,23.5,11,11,8.45,96,21.6
5808,1139,31601,0.507,1,0,0,12,11,8.3,95,21.6
5809,1139,31602,0.164,2,0,0.5,12,11,8.2,94,21.6
5810,1139,31603,0.054,3,0,1,12,11,8.1,93,28.8
5811,1139,31604,0.215,4,0,1.5,12,11,7.8,93,28.8
5812,1139,31605,0.12,5,0,2,12,11,7.5,93,25.2
5813,1139,31606,0.055,6,0,2.5,12,11,7.4,91.5,25.2
5814,1139,31607,0.055,7,0,3,12,11,7.3,90,25.2
5815,1139,31608,0.18,8,0,3.5,12,11,7.15,89,25.2
5816,1139,31609,0.187,9,0,4,12,11,7,88,14.4
5817,1139,31610,0.055,10,0,4.5,12,11,6.95,88.5,14.4
5818,1139,31611,0.055,11,0,5,12,11,6.9,89,14.4
5819,1139,31612,0.055,12,0,5.5,12,11,7,88.5,14.4
5820,1139,31613,0.221,13,0,6,12,11,7.1,88,14.4
5821,1139,31614,0.112,14,0,6.5,12,11,7.05,89,14.4
5822,1139,31615,0.055,15,0,7,12,11,7,90,18
5823,1139,31616,0.054,16,0,7.5,12,11,7.3,88.5,18
5824,1139,31617,0.285,17,0,8,12,11,7.6,87,14.4
5825,1139,31618,1.185,18,0,8.5,12,11,8.45,88,14.4
5826,1139,31619,2.215,19,0,9,12,11,9.3,89,18
5827,1139,31620,0.731,20,0,9.5,12,11,9.7,91.5,18
5828,1139,31621,0.48,21,0,10,12,11,10.1,94,28.8
5829,1139,31622,0.189,22,0,10.5,12,11,10.2,91.5,28.8
5830,1139,31623,0.062,23,0,11,12,11,10.3,89,28.8
5831,1139,31624,0.033,24,0,11.5,12,11,10.4,91,28.8
5832,1139,31625,3.744,25,0,12,12,11,10.5,93,36
5833,1139,31626,1.353,26,0,12.5,12,11,11.35,86,36
5834,1139,31627,1.892,27,0,13,12,11,12.2,79,43.2
5835,1139,31628,0.738,28,0,13.5,12,11,10.95,84.5,43.2
5836,1139,31629,2.816,29,0,14,12,11,9.7,90,32.4
5837,1139,31630,8.163,30,0,14.5,12,11,10.05,85,32.4
5838,1139,31631,4.207,31,0,15,12,11,10.4,80,32.4
5839,1139,31632,2.54,32,0,15.5,12,11,9.8,80,32.4
5840,1139,31633,2.366,33,0,16,12,11,9.2,80,25.2
5841,1139,31634,3.288,34,0,16.5,12,11,8.45,83.5,25.2
5842,1139,31635,3.572,35,0,17,12,11,7.7,87,14.4
5843,1139,31636,1.293,36,0,17.5,12,11,8.15,83.5,14.4
5844,1139,31637,1.149,37,0,18,12,11,8.6,80,18
5845,1139,31638,0.883,38,0,18.5,12,11,8.4,78.5,18
5846,1139,31639,0.889,39,0,19,12,11,8.2,77,18
5847,1139,31640,1.93,40,0,19.5,12,11,8.1,78,18
5848,1139,31641,0.875,41,0,20,12,11,8,79,21.6
5849,1139,31642,0.681,42,0,20.5,12,11,8.35,78.5,21.6
5850,1139,31643,1.434,43,0,21,12,11,8.7,78,18
5851,1139,31644,0.919,44,0,21.5,12,11,8.8,78,18
5852,1139,31645,1.704,45,0,22,12,11,8.9,78,10.8
5853,1139,31646,0.932,46,0,22.5,12,11,8.95,80,10.8
5854,1139,31647,0.739,47,0,23,12,11,9,82,14.4
5855,1139,31648,0.521,48,0,23.5,12,11,8.85,78.5,14.4
5856,1139,31701,0.097,1,0,0,13,11,8.7,75,21.6
5857,1139,31702,0.053,2,0,0.5,13,11,7.55,80,21.6
5858,1139,31703,0.054,3,0,1,13,11,6.4,85,21.6
5859,1139,31704,0.205,4,0,1.5,13,11,6.1,85.5,21.6
5860,1139,31705,0.138,5,0,2,13,11,5.8,86,14.4
5861,1139,31706,0.055,6,0,2.5,13,11,5.85,84.5,14.4
5862,1139,31707,0.054,7,0,3,13,11,5.9,83,14.4
5863,1139,31708,0.15,8,0,3.5,13,11,5.8,83.5,14.4
5864,1139,31709,0.202,9,0,4,13,11,5.7,84,14.4
5865,1139,31710,0.053,10,0,4.5,13,11,5.35,84.5,14.4
5866,1139,31711,0.053,11,0,5,13,11,5,85,10.8
5867,1139,31712,0.053,12,0,5.5,13,11,4.65,86,10.8
5868,1139,31713,0.182,13,0,6,13,11,4.3,87,14.4
5869,1139,31714,0.168,14,0,6.5,13,11,4.6,85.5,14.4
5870,1139,31715,0.054,15,0,7,13,11,4.9,84,7.2
